,emotion,gender,actor_id,intensity,statement,repetition,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40
2589,calm,female,20,02,01,02,-749.94116,52.1732,-5.511636,19.607038,-1.036005,-6.9973583,-7.387415,-14.462516,-7.074695,-4.9933286,-6.4347215,-8.775296,-4.5109086,-0.78705996,-10.640678,-5.4788103,-7.479478,-3.968876,-5.19153,-7.73853,-3.2979994,-5.141405,-7.0276675,-0.8836908,-5.322121,-2.8685687,-1.4139988,-2.345402,0.27883288,2.5084836,0.95445496,7.091106,3.9271367,9.720565,6.5060716,9.079709,4.7191534,5.6399536,0.44634205,2.3030758
2590,calm,female,20,02,02,01,-761.0356,49.06903,2.038657,12.391646,-1.318738,-5.067161,-9.615925,-13.545651,-4.2422824,-1.1988002,-5.433521,-6.0098267,-4.0827413,-1.9407177,-7.68483,-3.4385037,-4.1053476,-2.8122756,-2.4350238,-7.2315316,-1.9044125,-3.12632,-4.5281496,0.90880096,-2.6886027,-1.499872,-1.4152532,-2.5176256,-2.3131814,-0.79012895,0.44597542,5.153189,4.5179853,9.648402,5.4100432,5.7019625,2.1344955,2.7962844,1.0506614,4.716097
2591,calm,female,20,02,02,02,-804.9658,39.023075,1.3642008,11.350907,-5.2076707,-4.586948,-7.605614,-12.604824,-8.00286,-3.556301,-7.150843,-9.384254,-5.3900967,-1.2697487,-10.573943,-4.511199,-4.996738,-3.8240201,-5.4450083,-4.2762914,-1.6957974,-0.041662898,-2.3892603,1.1403658,-1.6112264,-2.4352393,-0.0699396,-0.9987908,-2.022529,1.5464029,-1.5311083,2.1728864,2.7551062,6.9218407,6.4157295,9.075186,5.40409,5.167655,-0.53449506,2.2649603
2592,happy,female,20,01,01,01,-541.7447,40.22772,-17.555597,4.66349,-9.640451,-14.633942,-8.135841,-18.640291,-11.482903,-5.5646296,-11.927085,-1.7225189,-11.437678,-2.4418733,-6.3054357,-7.508121,-2.7346492,-3.683037,-3.4434292,-2.3304405,2.499649,0.5366074,-0.45538777,0.91755885,1.8423595,2.6630461,2.0365014,1.415009,-1.8804207,1.5684128,0.60738707,1.5340705,1.2371312,0.7963293,-2.717862,-1.0514932,-1.3826752,0.6502656,-0.78468907,0.42599067
2593,happy,female,20,01,01,02,-589.2004,41.96044,-16.477303,2.4188974,-10.231037,-14.652757,-7.227984,-19.584677,-7.0068603,-10.977862,-5.564979,-3.7957652,-11.234696,2.734358,-11.117929,-5.730387,-6.4153132,-6.3037944,-4.330033,-1.236126,2.761502,3.2827704,3.013933,4.746784,1.6532222,-0.8877838,-0.39501595,0.75604516,1.9554783,2.8142078,-0.55909497,1.1314197,-0.3216847,1.6423851,-1.3288627,1.0326344,-0.18753228,0.909136,-1.8405628,0.75918096
2594,happy,female,20,01,02,01,-602.4453,43.246605,-2.190476,11.461952,-4.9356976,-6.2824783,-9.545135,-15.791704,-8.381662,-9.247781,-8.098619,-2.552414,-9.07842,-0.61996984,-10.150992,-9.159069,-2.5534012,-6.365122,-9.391861,-4.406849,-4.9875917,-5.5820937,-6.4761515,-6.0491734,-3.9573262,-3.2159586,0.15776971,5.4664335,4.0529566,7.6138105,0.5020054,0.43223098,-0.05621651,2.1247022,3.724152,4.2543645,1.3240284,0.48263896,-1.2155075,2.8779511
2595,happy,female,20,01,02,02,-642.9133,31.76523,-16.338003,-1.7847463,-6.643401,-12.149316,-9.94302,-19.852022,-9.033713,-8.212237,-6.5510807,-1.0106091,-9.155219,3.194364,-7.0274577,-5.263423,-0.86146635,0.75768125,3.414605,4.2813773,4.9084206,3.083404,-0.46912575,0.41901922,-0.22741835,0.3047005,-0.0746245,1.0887169,-3.109383,0.1211966,-4.2294908,0.026750823,-0.25043494,2.7341487,0.020769034,2.125912,2.5874217,2.088121,-1.1831347,-0.11450751
2596,happy,female,20,02,01,01,-495.2551,33.5635,-41.482933,-4.285673,-21.646763,-22.437996,-12.703148,-21.336687,-12.656425,-3.6873055,-14.667395,-2.3229687,-11.465281,-3.305708,-2.0691338,-1.3974994,5.708707,3.4669468,2.5952404,1.1797291,6.148165,3.5416615,0.38117722,2.7258086,0.9867824,3.1280265,0.36146763,1.7644156,-2.0824437,2.0555003,1.5217282,2.7457104,0.5444434,0.18628845,-3.2731106,-1.0309964,-1.494747,-0.44352558,-1.5602765,0.78172517
2597,happy,female,20,02,01,02,-400.66525,41.126907,-47.92738,-5.4720225,-23.105314,-28.713278,-14.131295,-27.251802,-14.800123,-8.905158,-17.674364,3.0264053,-6.9610476,10.039004,0.4917761,4.999585,6.5333395,3.893336,3.2193017,1.458412,-0.2150184,-1.4445639,0.70423305,3.1120098,-4.810202,-0.53990525,-0.24318771,0.03680954,-4.08729,4.18808,-3.0250235,2.8430784,-1.2520992,2.9012916,1.6409075,4.772554,-1.9214904,-1.3461769,-1.1958076,2.0127656
2598,happy,female,20,02,02,01,-449.08823,27.181063,-33.002304,-2.8581364,-18.67823,-18.705887,-17.815449,-19.972097,-9.291601,-3.681012,-3.9887443,-1.3483098,-3.3315248,3.254576,-5.289582,-1.1426028,3.4517615,3.7144742,4.796045,-0.20848964,2.7859008,1.5729117,-0.30347726,2.095263,1.4538596,-0.36093652,0.12339454,0.7380962,-0.67946005,3.1578474,-1.5763774,1.9708172,-0.74355936,2.9185796,0.9173324,1.0861686,0.45872146,1.5141437,1.2669493,1.3485384
2599,happy,female,20,02,02,02,-389.5418,12.619854,-39.046432,-17.500057,-20.779701,-22.660368,-15.073332,-20.047754,-9.20621,1.718548,4.725536,15.950315,7.1111007,8.893932,-9.366724,-7.948374,0.038175143,-6.568992,-3.6428375,-1.5005847,8.080627,6.5343785,-0.45699686,1.7594285,-0.68214476,-2.1301255,-2.7811806,0.33424556,-0.47650218,4.6427584,-1.5360507,1.4905987,-2.9549725,1.580947,1.019105,0.62739867,-0.43477914,-1.459443,-2.5950437,2.2151215
2600,sad,female,20,01,01,01,-699.18713,49.64729,-11.3273535,13.858395,-8.425246,-2.974526,-11.342731,-20.563965,-6.778846,-5.099271,-7.992687,-6.209833,-3.6669028,-4.772246,-5.917897,-1.4440303,-4.940159,-1.5506241,-5.459805,-2.8120465,-2.9786966,-0.33181515,-6.5552435,0.260791,-4.1050954,-0.71348643,-2.1181724,-2.217366,-5.5546846,-0.3247018,-1.8960813,2.2349098,2.546582,5.938805,7.751081,8.619897,3.3396509,1.8849088,-0.47339073,0.78485066
2601,sad,female,20,01,01,02,-802.51556,49.099648,-2.529606,14.448853,-2.6878238,3.185302,-9.922745,-9.95061,-7.9868145,-3.6383939,-4.7495184,-5.8371315,0.19897813,-2.0437005,-7.3428135,-4.3526816,-5.436576,-0.8034715,-3.9154518,-4.2647347,-2.5259347,0.38016164,-4.5735145,-0.14727516,-2.5740683,-0.33492988,-1.9174436,-0.1110512,-1.959016,1.1888635,-1.3135996,2.2915895,-1.2005498,2.979568,2.6238322,5.8551617,4.37249,5.4333906,-0.19001582,1.5139922
2602,sad,female,20,01,02,01,-766.63403,45.89387,0.23180914,11.42473,-2.5924466,2.4681892,-5.957741,-15.03474,-4.477786,-1.9965656,-3.8863764,-4.180243,-2.4906662,0.97478056,-6.6107054,-5.843393,-5.622971,-1.961127,-7.270992,-3.9296286,-3.0956564,-1.0722989,-4.96093,-0.04038225,-4.084425,-0.869852,-1.261946,-1.0295339,-2.540636,-0.29973343,-1.2000561,1.4206214,1.3244,5.3873606,6.807298,7.1324506,3.99053,3.8099651,0.038547486,1.2655904
2603,sad,female,20,01,02,02,-754.68616,52.443596,-1.8934113,16.132614,-0.28885165,6.052571,-7.987153,-16.657198,-9.985432,-0.22033682,-3.5803704,-6.581121,-3.2880993,0.37034434,-7.2524056,-6.3000746,-6.3402095,-2.5787518,-2.6548223,-4.0546484,-5.4527946,-1.9137337,-5.1972237,0.8484322,-2.8642068,-1.4025489,-1.1180506,-1.1819211,-3.2937284,0.9699779,-2.368853,0.01067659,-1.5886451,1.5206755,1.1236125,3.2329714,1.1714488,2.5993128,-1.0724157,0.40040147
2604,sad,female,20,02,01,01,-638.0798,52.854485,-13.919909,10.4277935,-3.200083,-18.538958,-13.826603,-20.444132,-14.787684,-4.2467012,-11.487847,-0.5206749,-6.7785945,-6.3246884,-2.765167,-6.3753896,-5.932989,-4.0288916,-3.876704,-7.5504394,-4.4896216,-0.68538845,-2.0849745,5.06421,4.5464597,3.9990587,4.1169233,0.78420025,1.469428,4.1705346,4.1173697,5.0492096,1.1441858,0.87711275,1.4497322,4.8638926,2.7015908,1.6834949,-3.633637,0.2881182
2605,sad,female,20,02,01,02,-434.1023,34.702095,-43.39519,-6.454482,-15.101986,-33.677696,-15.306681,-26.760225,-30.367628,-1.6426175,-18.587889,-0.8638289,-0.9709698,-0.27612588,7.7623696,0.8387427,8.877576,14.858333,4.0886235,-0.0077066272,-2.339554,-1.2388865,-1.6838706,-0.6919541,-3.3065543,-2.7904847,-1.8752239,-3.918066,-5.052915,3.369228,1.8479326,-0.24078263,-2.7160878,1.8349957,1.1170707,3.2655234,1.8372366,3.605429,-2.209269,0.79783154
2606,sad,female,20,02,02,01,-671.27716,45.853363,-2.9593878,2.6407506,-5.2307606,-13.537555,-15.337567,-21.205364,-15.369964,-3.5695155,-12.888166,-0.7333614,-5.155278,-5.9842467,-1.0857253,-8.622121,-3.158723,-0.37301353,-4.102594,0.2027018,1.0817642,4.094605,-0.24944893,6.27324,2.5986748,4.735173,1.2066345,0.17564186,-3.6968327,-0.34528926,0.5557589,0.5523854,-1.8752713,-2.080967,-3.6608868,-1.6095939,-0.7747941,-0.8435043,-2.4566665,-0.52158684
2607,sad,female,20,02,02,02,-468.67654,34.196877,-38.266247,-5.9782557,-17.606228,-30.918468,-20.3834,-23.406197,-31.378235,-1.6153593,-10.672829,-3.4997675,-0.48630816,-2.5434768,7.524628,3.0276196,2.1578767,14.046813,1.8631197,-0.27640885,-3.1748846,-1.6455265,-5.2193537,2.4127173,-2.0687146,-4.3397675,-1.758954,-1.3298204,-1.2577858,0.4510532,-0.21809399,0.34175172,-0.2250973,2.1209378,-0.5698539,2.2058017,0.15949346,3.7497766,-2.6336234,-1.1346841
2608,angry,female,20,01,01,01,-693.50543,41.9956,-2.5311413,5.343317,-5.023804,-4.262922,-6.327535,-13.13438,-7.06148,-9.066728,-3.350782,-4.520887,-8.13668,-2.1444936,-7.364873,-4.4341607,-6.756683,-3.7324426,-5.556584,-4.379237,-4.713219,-2.9993799,-5.0287166,-1.9526342,-2.4809272,-0.694481,-1.2729365,-2.502194,-4.3702416,-0.4184552,-0.9354492,3.8046334,2.1885974,4.5496984,3.49779,4.419831,2.518372,3.314057,2.3789837,4.131831
2609,angry,female,20,01,01,02,-536.6768,33.559975,-13.371817,-5.060795,-11.84024,-8.792869,-6.8828683,-15.118401,-11.033106,-8.170765,-6.547039,-5.063745,-10.550111,-4.1771092,-10.909823,-5.9930177,-5.016459,0.32359925,3.7056355,5.6857533,6.7347074,1.9910983,0.15264541,2.4590557,2.812412,1.2479475,-1.0467795,-1.6594697,-1.7678392,1.1288785,-2.6637938,-2.488513,-3.3976038,-0.50095296,-0.38033253,1.0300324,0.08614594,2.5179033,-0.46383762,1.6840473
2610,angry,female,20,01,02,01,-594.7638,35.19402,-17.955927,6.5997677,-11.880016,-9.985859,-13.699548,-18.28511,-8.806801,-5.0018425,-4.7044406,-3.183502,-7.9826818,-4.0867667,-6.966922,-4.3863654,-3.5948129,-2.761117,-6.4606876,-5.126556,-2.492759,-1.2169065,-5.0548472,-2.9817212,-3.4293363,-2.0583858,-2.629817,-1.464858,-2.073337,4.315797,4.151694,5.4033904,6.288883,6.4279504,5.041254,7.2581644,3.0105996,2.6402383,-0.45056412,2.9337018
2611,angry,female,20,01,02,02,-494.15973,36.62292,-21.563206,-5.7976565,-14.652129,-18.181269,-12.908962,-20.266663,-12.743467,-7.552314,-7.503745,-7.360409,-12.334578,-4.0021124,-15.494958,-10.57208,-9.648536,-9.177775,-9.037336,-3.1144593,1.3654325,3.9984848,1.3996994,2.3941917,0.959995,0.92838794,0.8047288,0.15651815,-0.04394314,3.7163553,0.025962478,2.3009105,0.83153,0.68998015,0.1309987,0.5194174,0.5061603,0.34689823,-0.9367387,0.09196637
2612,angry,female,20,02,01,01,-368.45407,40.720547,-11.906231,13.803941,-18.435818,-14.474367,-5.561064,-17.708092,-8.642065,-10.237261,-8.93772,-3.1246486,-8.475353,0.35847008,-8.27248,-3.6475651,-2.901634,-2.9410038,-6.603543,-4.9668193,-2.746555,1.4986706,-0.69334483,2.544715,-2.5263042,-0.15859304,1.1570374,2.1450672,-0.17452767,4.951122,1.6246456,3.0555944,-1.191847,0.6736884,0.43875098,3.732857,1.2881794,2.4222333,-0.33523563,1.6093038
2613,angry,female,20,02,01,02,-297.01807,29.495943,-36.760914,-12.21713,-27.099634,-25.596022,-10.913904,-18.186426,-9.156667,-3.668994,-4.727476,0.92353153,-9.984666,-0.62184155,-1.5698557,2.8337936,6.498643,7.890498,3.7180564,4.362778,2.761413,-3.022072,-4.9368773,-0.9008321,-5.545027,-2.6025434,-0.7499667,3.5347314,-0.5420313,3.742437,0.4561376,2.8599412,0.09179277,2.7418125,-0.7619426,3.741753,0.06986558,0.6624427,0.7847505,2.3076248
2614,angry,female,20,02,02,01,-259.27777,29.883242,-36.155716,-18.154158,-22.985483,-23.071062,-10.302996,-15.541324,-10.945742,-7.4708204,-5.4671082,-7.2521276,-5.6516857,3.6323502,-3.7470412,3.5128376,2.801538,7.677683,-1.4231424,-0.38775328,0.2819754,1.7703818,0.61966985,1.2706543,-3.156816,-1.5561119,-0.17149846,0.7454955,-3.404943,1.8294302,1.0131427,2.1002975,0.2533028,2.0476751,-1.2683995,1.0413097,-0.5268137,2.2794766,1.5554732,1.9233376
2615,angry,female,20,02,02,02,-447.41263,25.289179,-11.845124,7.656037,-12.912148,-6.527798,-10.579802,-16.992147,-9.005843,-10.112375,-6.274814,-6.5553923,-9.252547,-2.0884683,-6.5856447,-3.5567083,-1.9486755,1.0868056,1.0235565,0.65832776,0.1631741,1.2096078,-1.7203759,1.0637839,0.13874647,1.2404366,0.55121565,-0.05693745,-1.5385759,1.1778393,-1.3747464,-0.2151435,-1.6028191,1.2797202,-0.1802141,2.39442,0.8789456,2.5053933,1.4959234,2.73117
2616,fear,female,20,01,01,01,-682.40753,33.858765,-7.231942,5.7238097,-8.256733,-12.396631,-11.269762,-14.058513,-4.6578827,-6.5402365,-8.4897,-2.4436467,-7.3123336,-2.6352973,-3.4729955,-5.845562,-2.751398,-3.0376112,-5.0491652,-2.9106488,-0.744167,-1.3425899,-1.6628336,1.3301662,2.869157,3.4336905,6.250752,5.129418,2.4642541,4.3416047,-0.8570697,2.7373497,-1.323855,1.8341953,-1.6395376,0.08576469,-2.4456344,-1.1779337,-2.1620004,-0.5745972
2617,fear,female,20,01,01,02,-660.3833,37.533627,-11.052544,3.3642128,-8.721231,-17.694908,-13.404569,-19.954523,-2.7234383,-9.41049,-10.813775,-1.0686373,-10.0529375,-2.6756186,-4.198151,-8.01087,-3.817561,-3.652834,-5.122429,-1.9679811,-0.68852043,2.161441,1.8678852,5.655475,4.3747325,7.1980553,6.931939,8.063133,1.3800381,2.51191,-3.1397288,0.9853362,-2.2897873,2.5194044,-0.94708484,1.1361457,-2.6824317,0.3195082,-0.04364769,0.8995336
2618,fear,female,20,01,02,01,-706.91693,30.568674,-1.3247238,9.443692,-2.9390378,-5.547246,-16.485186,-17.372532,0.020891042,-5.462037,-7.386998,-5.850169,-4.0467916,-0.30338472,-4.743104,-6.0782337,-4.135221,-2.8853261,-4.573927,-4.5184736,-2.101131,-2.493798,-2.893038,-0.6385689,0.34989366,4.415521,5.999652,6.2121353,2.1183064,4.5129156,-0.4179833,4.5419555,2.9152584,5.1634655,0.13277969,0.33797437,-1.1469039,0.26170537,-1.0862423,0.23240577
2619,fear,female,20,01,02,02,-726.6026,43.49931,-1.8065552,12.755635,-5.0860057,-7.9953947,-17.050783,-20.277975,-3.9463108,-5.414879,-9.053226,-2.534146,-5.516702,-1.8934065,-5.649904,-7.035671,-6.265684,-1.7475517,-6.1615524,-4.3305016,-1.6397971,-2.9076805,-2.0793,1.9324421,-1.7019668,2.412346,2.6239958,6.9088497,3.6888206,12.709648,5.9385386,11.081204,5.7247105,8.821227,5.601472,4.0701127,2.3280787,1.5681187,-0.014458598,0.5455341
2620,fear,female,20,02,01,01,-305.3057,33.2643,-42.621914,-9.992518,-20.513979,-23.46133,-11.527205,-19.09282,-3.8543534,-3.4389455,-4.9320803,4.0497313,-0.8556171,12.414633,-1.2966156,3.7162626,9.371291,3.585251,5.308273,2.514714,6.8609776,5.4341226,0.44312274,2.7780445,-5.198678,-1.1535074,0.81262726,0.4566344,-4.304385,3.2325876,-0.68062115,6.081644,2.0077183,4.5817666,2.4780467,3.3142788,0.9387438,2.585965,1.2019889,1.894308
2621,fear,female,20,02,01,02,-291.68515,28.723457,-45.959583,-17.710907,-25.374477,-24.706799,-10.812306,-22.382223,-5.4843946,-0.120622896,-8.262512,10.280351,0.1803023,15.66501,1.684697,1.0204386,5.547987,1.6196684,2.2857444,6.006276,5.843499,4.517424,-2.7394855,3.8612838,-1.7656351,0.74814194,-0.9691294,2.7201085,-2.619715,1.9611284,-6.0685487,1.6150146,0.05952782,1.9774894,1.5660284,2.4029398,-1.4611676,2.6285517,0.43517026,2.7404246
2622,fear,female,20,02,02,01,-318.416,23.06543,-44.503105,-24.463194,-19.986753,-25.156769,-14.105927,-15.618337,-3.960563,0.91327256,2.1326246,-1.4030787,-7.6237125,4.8717556,0.5079504,3.68407,2.4932115,-2.5957558,1.0489669,-0.8137435,-0.71598923,-2.3518958,-9.429098,-2.334959,-4.837594,0.034089074,-0.86130786,1.1326113,-0.15400968,6.3870993,-1.2749625,-1.1690973,0.10124494,2.4323173,0.52310777,0.40459886,0.027183885,-0.097616814,-3.7121415,0.47352612
2623,fear,female,20,02,02,02,-316.0842,10.287307,-28.112381,-15.52321,-18.12778,-19.680027,-11.868938,-16.041658,-6.383855,6.048209,4.1401916,18.339901,5.250469,8.488161,-6.8032866,-6.6198683,4.727542,2.2301142,-3.2190788,1.0308064,6.331599,7.9767785,-2.5391433,-4.060197,-3.1526296,-0.30695415,-2.4182801,0.836699,0.022426253,5.0041223,0.8115827,1.2599558,0.579581,-0.56560326,0.39719057,0.6863519,-0.026838375,1.7539128,-0.2642585,1.3585198
2624,disgust,female,20,01,01,01,-588.5704,49.65976,-10.556583,0.96933615,-9.766249,-10.416675,-10.350726,-14.793937,-9.96407,-3.431703,-8.228913,-7.0381346,-4.2224255,-5.1920986,-7.6921773,-9.56385,-7.6766853,-3.3762953,-6.975619,-2.609091,-0.68955374,-0.94007945,-3.7662363,-0.095544085,-1.0187292,-0.6204966,-0.11510631,-1.2373946,0.062618695,4.094298,1.6907988,2.6817737,-0.33884746,2.211343,2.134826,2.902145,0.13802268,1.0207051,-1.6970756,-0.15446329
2625,disgust,female,20,01,01,02,-628.2129,69.50804,-7.715517,4.436063,-4.113322,-10.24871,-12.372438,-8.362576,-0.66815674,-2.89671,-5.029824,-3.5651526,-2.5791435,0.12941524,-4.3225727,-5.6833224,-5.9717255,-3.0194185,-5.9252276,-4.5225863,-2.5075548,0.36477777,-2.7899442,0.8007052,-0.37952563,3.116828,1.2740033,2.2802308,0.6875351,2.4288208,-1.1710473,1.113019,-0.13127764,2.8998117,2.6252983,4.654864,2.0746577,3.2031782,0.05469513,0.87778616
2626,disgust,female,20,01,02,01,-668.7888,49.46676,3.5838869,1.0095954,-4.880214,-4.1763678,-11.553191,-13.123092,-5.0883822,-6.318814,-7.0979185,-6.928869,-2.9173791,-4.0109553,-6.3126206,-7.527938,-5.8073444,-4.0982327,-7.8114023,-6.878063,-5.487404,-3.3051918,-7.0987396,-3.387987,-5.4439545,-0.5977881,0.40327758,1.6264404,0.4883566,4.3806915,1.7231449,4.792276,3.228345,7.285519,4.1516123,3.793764,0.6990009,1.7118636,-1.1059062,1.1720731
2627,disgust,female,20,01,02,02,-626.3236,44.60811,1.8774531,0.26845798,-4.9870615,-9.4682045,-17.747372,-15.180892,-6.9212446,-7.60037,-9.599371,-6.786607,-6.1637897,-3.8774343,-10.673633,-10.226105,-8.743601,-6.4333797,-8.445751,-9.365734,-6.8108997,-4.5833654,-4.87554,-0.58974105,-4.5001097,-2.0036654,-2.0921912,1.0357419,2.3433745,6.8449864,5.5188055,6.0754647,3.0020323,3.9995577,2.5889335,3.707056,1.6398059,1.3153726,-1.2222722,2.5088146
2628,disgust,female,20,02,01,01,-578.5031,41.125,-4.5447545,2.233148,-9.888416,-9.224485,-8.287066,-13.939312,-14.694121,-2.7149587,-6.655075,-7.285716,-2.4842463,-2.2505114,-5.2119894,-5.69437,-5.874859,1.8999362,-1.4652982,3.002813,2.4501972,1.4166139,1.4085784,2.45965,0.4630655,2.3404984,1.8671978,-0.21520224,-0.057599876,0.7589003,-1.5575618,1.3723981,-1.4621019,1.3293859,-1.0218327,1.2443447,0.05696878,0.64844114,-0.14189938,0.8642348
2629,disgust,female,20,02,01,02,-551.38306,34.648243,-10.4442625,-0.15691106,-8.584782,-12.618928,-10.2049885,-12.634867,-9.772911,-7.358606,-6.3556566,-3.8736105,-7.423649,-3.8623374,-8.586844,-7.523178,-6.40115,-4.2313786,-1.9007055,-2.088397,2.152706,1.6467963,-0.7747901,3.0522306,3.412054,7.2500987,8.421447,4.6709213,1.587589,-1.2057039,-0.8572375,-0.20142356,-3.2247827,0.49342558,-2.188299,-0.03512462,-2.772781,-1.3348638,-2.9541345,-0.06742099
2630,disgust,female,20,02,02,01,-500.11118,15.922472,-8.41314,-12.169344,-14.8347225,-17.755146,-17.322708,-18.072563,-14.420774,-4.8266335,-12.315916,-13.50496,-6.9686027,-4.5906143,-7.231264,-3.1095583,-0.25804958,2.0987816,0.43742475,2.1795805,4.159193,2.4104915,3.883507,0.5765383,-2.3628469,0.85321474,1.0808976,0.05444641,1.3973317,0.4930142,-0.990502,1.2807597,-0.81042683,0.95862025,-1.5057852,2.7969198,-0.6822305,0.63752097,-3.135223,2.2898693
2631,disgust,female,20,02,02,02,-475.40457,42.669785,-13.657442,-12.19708,-16.531025,-9.7512045,-11.49457,-20.290558,-15.6297,-4.6190352,-8.519413,-12.092398,-9.369137,-7.020214,-12.72194,-8.892859,-5.4424033,2.123911,-2.0955002,4.69183,5.618907,3.7541947,-0.9043865,-0.1911907,-5.3666334,2.1076386,0.70690703,-2.953611,-1.167837,-2.4425895,-2.5815687,0.10816533,-2.7407157,0.018863618,-1.1141646,2.6804307,0.24686286,1.0095394,-1.5464841,0.5253459
2632,surprise,female,20,01,01,01,-622.9003,39.302605,-19.883518,5.8316407,-8.095611,-9.1066065,-11.286204,-18.874006,-6.711001,-6.047595,-7.8989463,-3.6161363,-6.2456985,-2.3972256,-7.0434566,-8.246555,-8.058521,-7.0108013,-5.2957926,-5.1470027,-0.33766872,-0.8624963,1.0235808,2.4377332,2.0449977,0.1779856,0.8775599,2.1540751,2.14875,4.671255,0.78077763,-0.00818539,-3.55716,1.1529051,1.5693877,2.3882763,-1.4804277,-1.2983916,-2.8200989,0.68381935
2633,surprise,female,20,01,01,02,-547.1561,45.50765,-16.452559,3.3597448,-9.039697,-12.740327,-9.50048,-14.875893,-9.161495,-7.502712,-6.78052,-6.6787252,-6.845437,-3.6318665,-8.653359,-7.603295,-3.133675,1.4554065,2.5460799,1.8295996,6.0059624,2.986301,2.9663112,2.5097027,1.072886,-1.4677836,-1.8122343,0.23473077,-1.0111275,0.15530992,-2.3911889,-0.80246544,-1.3158691,3.8957055,2.2510192,2.854608,0.7158452,1.8690283,-1.590779,0.8589238
2634,surprise,female,20,01,02,01,-661.00024,40.91031,-11.86774,2.6767292,-6.0115895,-4.377767,-12.047037,-16.578367,-6.3245864,-4.7456303,-7.242615,-5.5693884,-4.1487064,-2.9895804,-6.830186,-7.1233726,-6.8493657,-4.4798155,-5.2154016,-4.478889,-0.12335694,-0.8376797,-3.0961823,1.163258,-1.7099489,-2.9718788,-2.173955,-2.1987484,-2.519726,-0.43008414,-1.9986409,1.6271853,2.2479696,4.981821,3.2503576,2.7656686,2.4686823,3.1252306,0.45728132,1.652775
2635,surprise,female,20,01,02,02,-650.9923,44.26906,-17.73562,5.204261,-10.607769,-8.87,-11.603542,-19.406746,-2.6291447,-7.869518,-5.8544054,-4.867023,-1.1006168,2.4225821,-1.4225212,-3.7567754,-4.123946,-3.6864011,-3.746243,-3.6511514,-3.1348405,-1.5627344,-3.9878347,-0.52569216,0.3938512,0.042074148,1.1588632,0.81178695,-1.4552292,0.62557614,-3.0596375,1.8152363,1.1303278,4.4002223,4.4245276,5.265381,3.9794083,4.297913,1.3906181,3.0908182
2636,surprise,female,20,02,01,01,-442.9185,41.84753,-28.626188,1.5108255,-17.959585,-16.333649,-12.291537,-20.085648,-10.309956,-6.500269,-12.601835,-5.7734036,-4.95514,2.6621156,-4.7629147,-4.2859325,1.723115,1.4903153,-0.698597,-1.6319054,1.9924852,-2.2409916,-1.508688,3.8957756,-0.21282686,-0.6116737,0.32779464,1.752619,0.06359067,1.8852283,-0.018667074,4.1846585,0.17563377,3.137598,-0.3494987,3.7026017,0.09025113,1.0859371,-1.591841,1.1685113
2637,surprise,female,20,02,01,02,-626.21625,46.54704,-19.54578,1.7441812,-13.321594,-10.781124,-11.239082,-19.282585,-9.696041,-8.600323,-8.830562,-6.85684,-7.9421473,-3.3686323,-5.8056493,-6.4116797,-4.9813585,-6.428965,-3.8533466,-4.16502,-0.28700754,-0.08316728,-2.4938352,1.1095412,-0.39066076,0.9752888,-0.35572493,0.47670445,-0.487982,1.7567947,-1.2624961,0.9529563,1.0376254,3.076154,0.62140983,1.323447,-0.96720505,1.5953019,0.43137828,0.69699967
2638,surprise,female,20,02,02,01,-469.1431,40.18692,-29.797247,2.1796694,-10.307924,-11.24365,-10.229783,-25.733007,-15.439574,-4.086083,-15.402198,-7.6116753,-7.5366135,-2.5686443,-9.54573,-7.9740796,-1.3264165,2.60605,2.244816,2.8388994,7.179353,1.3660632,0.39374626,4.519788,1.4531461,2.7076676,0.65751487,2.23725,0.47807875,3.2929897,-0.8934425,3.1219778,-2.0713847,1.8246446,-1.1615174,2.605624,0.7852066,2.383367,-0.21839835,2.2910173
